id,tweet
1369679194674913280,western propaganda shows the image of xinjiang being a jail for muslims but look how happy they are living in urumqi ✌️
1369665337226977282,last week on hamilton 🇨🇳: 👉defended the government’s policies in xinjiang 👉framed electoral reform in hong kong as a move to put “patriots” back in control 
1369660508459077637,#socialism #communism ☠️ the chinese communist party (ccp) as a transnational organized crime group 🤡 orwellian social credit system #xinjiang #ccpgenecide #ccpcrimesagainsthumanity 
1369656076543528962,everyday yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖japan🚗in💘da🐷house🍍and💅hainan🍨in🎠da🌋house 🤹 xinjiang 👀 in💤da🖤house💚zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵
1369655940522315781," yikes, an adrian zenz believer as the source of truth for xinjiang? you gotta do better...but you can't because all the news stories you hear from bbc, cnn, etc. will have him as a source. 🤭"
1369641893877911557," besides, the measure is ""natural population growth"" which is calculated as births minus deaths so it doesn't include migration. xinjiang's natural population growth is still higher than beijing or shanghai, and the north east of china is in natural population decline. 🤷‍♂️"
1369641455342526464,"central pillar to china's war on islamist terrorist is its people-centered ; tiered four-in-one defense strategy👇 that has allowed ccp to use &lt;100,000 pla trrops to pacify ; secure the entirety of #xinjiang. xinjiang at 1.6 million km2 is roughly the size of eac nations combined "
1369640591512850435, yes we gonna create a cult here yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵
1369637646406803459, 🙏 hindustan times: china has breached all provisions of un genocide convention in xinjiang: report. via 
1369637439883591689,"china's war on islamist terrorism has been so successful that ccp defeated 👇 the jihadis in both the physical ; ideological battlespaces, effectively eradicating terrorism in #xinjiang. americans quite shocked with this success that is devoid of us input. "
1369636757269082117,#china: #atikemrozi is a uighur student detained in xinjiang. she was a contributor xinjiang news website #uighurbiz ; was arrested back in 2014 for allegedly participating in separatist activities. #cfwij demands that the chinese authorities #releaseher ➡️ 
1369626710774181892," twitter tweets rumors about xinjiang every day. china's ministry of foreign affairs refutes rumors with videos, which are hidden by twitter with sensitive information🤣🤣🤣"
1369623146119061511,tian here! loverboy 88 supremacy hasn't ended! yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖japan🚗in💘da🐷house🍍and💅hainan🍨in🎠da🌋house 🤹 xinjiang 👀 in💤da🖤house💚zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵
1369622890664972297,no! yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵
1369617253239427072,yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵 #chuang2021xwetv #chuang2021 
1369615327009640448,"#us’ lies about #china’s xinjiang debunked 📌 many foreign journalists are not fooled by the lies 📌 for us , xinjiang is a dot near #hongkong 📌 #xinjiang welcomes you! by , correspondent of #beijing-based global times "
1369614741585338369, how can human rights group provide human rights when they themselves dun know / dun have human rights 🤣 xinjiang uyghur muslims?? trump voter ?? andrew coumo ny nursing home? america itself is a joke u waiting for them??
1369605440158363648,yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵 #chuang2021 
1369601799020158979,「中囗爱国党：fraud and money laundering conspiracy crimes」 #socialism #communism ☠️ the chinese communist party (ccp) as a transnational organized crime group 🤡 orwellian social credit system #xinjiang #ccpgenocide #ccpcrimesagainsthumanity 
1369597423090302980," china's supporting on myanmar military coup. i don't know #xinjiang genocide. but china're supporting military's coup. what a shame!in un meeting,china protect military coup. now china say' do as i say,don't as i do. lol. 😈👿👿bear! "
1369584303969955842,"i believe in ""yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵"" supremacy"
1369568791382945792, 20% of btc are mined in xinjiang and everyone seems to be cool with that 🤷🏻‍♂️
1369556679814045698,"find out how a 'religious extremist' fabricates a xinjiang 'genocide' report. 👀👀 french journalist maxime vivas traveled extensively in xinjiang, debunking lies. 👀👀 "
1369536719058468864,the dancing skills of elementary school students are really good😜😜😜✌✌✌ #xinjiang 
1369509643765100545," agree (1) disagree (0) recommend (0) indians are sure that china committed genocide, seems to have ample evidence, please send out your ticket to xinjiang and the evidence you took in xinjiang and tweet it for everyone to see?🤔"
1369508659575750658,yingkou in da house qinhuangdao in da house japan in da house and hainan in da house xinjiang in da house zhejiang wenzhou in da house we got chongqing in da house and china in da house you'll be missed it is time for yall to rest rip😔✋🏻
1369502502115110917," really 🤔 so where are the mass numbers of refugees that which should be fleeing china❓ well! xinjiang connected to half of dozens of countries. so, does the people who make up the report able to get any info from all around of those countries❓ oh wait? it’s again🤦🏻"
1369498361989062659,"the largest granite porphyry scenic spot around the world, the valleys of exotic rocks in #bole, #xinjiang uygur autonomous region, features fantastic rock landscapes 🗿🗿 that spark visitors’ unlimited imaginations. "
1369497565725564932, he will repeat the response given by #imdim when questioned about the condition of #uighyurs in #xinjiang 😀
1369496883920474115," loverboy 88 cult, spread the word!!! yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵"
1369493232812322816," hi allen, love your stuff on ctm and i'm a proud member. but i live in hong kong and have seen the wrath of the ccp and would encourage you to do some research. they are destroying lives here, in xinjiang with reeducation camps and next will move to invade taiwan. it is not fud😓"
1369492306680680460, all claims no evidence. that's western claims on xinjiang summarized. i was arguing with some indian tibetan about why they don't talk about india's abuse of minorities and they just started insulting me😂i'd share some screenshots but the clown deleted it
1369490271205875716, funny mud pee !have you ever been to the xinjiang? 🙄
1369486378266849280, there isn't a genocide in the first place 😂certainly not to the level your indian daddies committed to sikhs in 84. if you want to learn more about xinjiang other than from us sponsored pages watch this. 
1369485879455019009," she may not have thought of speaking up for the human rights issues in hong kong and xinjiang. she may only want to profit from the chinese market, like most companies do.🤷🏻 "
1369482159812083712," is it just a twitter, facebook, youtube thing (or perhaps even tiktok) where western people who have no idea that uyghurs from xinjiang china also travel outside of china and study abroad as well🤔❓ this uyghur ethnic chinese woman studied as "
1369478352642392067,"// a new report by more than 50 global experts in human rights, war crimes and international law claims that china's alleged actions in the xinjiang region have violated every single provision in the united nations' genocide convention.// read it here👇🏼 "
1369473512792989697,yingkou in da house 🤫 qinhuangdao in da house 😻 japan in da house 💄 and hainan in da house 😎 xinjiang in da house 👄 zhejiang wenzhou in da house 👹 we got chongqing in da house 🥺 and china in da house🐔
1369470149145755648,"“the most interesting aspect of their report on the lawsuit, i think, is the admission that there have been major economic losses to companies as a result of sanctions and western companies changing their sourcing away from xinjiang supply chains.” awaiting regina ip’s response🙃"
1369463489341747204,oh...it’s that uighur “expert” who has never been to xinjiang 🤣🤣🤣🤣#sueadrianzenzassoff
1369462897953304579,"market is never wrong,it's our expectations. and indian cotton crop size is still 371 lakh bales. 😂🙏🙏 #xinjiang #usda #cotton"
1369462620923727873,check out askia booker's deep three in last night's 114-98 w over xinjiang. p.s: do not miss the celebration from the bench 😆😆😆 
1369461964259299329," loverboy 88 cult, spread the word!!! yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵 "
1369455550954680322,"wanna share your perfect white #snow pictures?❄️❄️😍😍 here are pictures of spring snow at the hoboksar mongolian autonomous county in tacheng, #xinjiang. "
1369453057096945667," how about this? 👇 exclusive: a think tank behind a new ""xinjiang report"" accusing china of genocide is a front for an islamist group linked to the muslim brotherhood, who has previously been criminally convicted of funding terrorism #china #xinjiang "
1369437806976712709, why don’t you tell the un to accept their invitation to see the true xinjiang then ? 👍🏼
1369436053132763139,"new ""independent report"" about #xinjiang and #uighurgenocide has debuted today. no surprise they have included the ""expert"" . i'm not against researching ; investigating xj, but why is it that literally no one can produce a report w/o the help of zenz? 🤔 #china "
1369434438485090305,#ccp's vet (internment) ctrs. run by #xinjiang uygur autonomous region gov't ; #ccp pr cmmte. 2107: #humanrightswatch: camps indoctrinate #uyghurs/#muslims if they don't comply. #joeb🖤ccp ;👍#genocide:👍live organ dissection for🤑if they don't comply? 😠 
1369430749573771264," dr zenz, the ccp would do anything to intimidate you in reprisal for what you have discovered about xinjiang. take care ; take necessary safety precautions🙏don't let them stop you from doing your important work💐 ""we should seek the truth and seek it at all costs."" zhang zhan "
1369425116048855048," they haven't been in war since last century, tibet and xinjiang are their provinces.. xinjiang for 2000 years now liar.. sanctioned individuals? what idiotic mental gymnastics is that 😂🤣.. majority of south china sea is china.. they steal resources from themselves?! 😳pathetic"
1369401244259909641," ah, of course you could, but no way the western reports on xinjiang could be fabricated in any way, so keep up the good work reposting mr adrian zenz 👍🏼"
1369388218223886341," and on a related note, the us needs a crying towel, bc they so desperately want to help the uyghur's in xinjiang, bc they love muslim's in china, while basically telling them to get screwed in the us.🤔😳 can anyone, regarding the us say; #hypocrites #phoney #charlatan"
1369374812582346756,🗞️ 12 #japanese companies are considering ceasing #business with business partners found to be using #forcedlabour in #xinjiang. 
1369372683717246976, oh this is awesome!!! 😎 go xinjiang!!!!! sue them till they got nothing left!!!!! 🙌
1369363885086638086," i rearly read msm after 2008. until recently we've got all those bs from covid, hk, xinjiang. their lies are so obvious without logic and even contradict their previous reports. at least this xinjiang is in china, when you have hk in brazil 🤯 "
1369342292079869954," “china has committed genocide against the uyghurs”❓ ; so there are the mass numbers of refugees that which should be fleeing china❓ well! xinjiang connected to a dozens of countries too, so shouldn’t the “experts” know ; able to get info from all around ❓ oh wait? zenz again🤦🏻 "
1369336749390852096,"in his whole life, “china expert” adrian zenz has written one book. and that book was about jesus and how non-believers will burn in hell. now, the entire world depends on him for the truth about xinjiang and uyghurs?? 🤔 "
1369329144446808072, ✅ #medicinesandmedicaldevicesact（feb’21） - forbids organs of non-consent ✅ more bans to be followed - travel for organ purchase - export materials for resection 🇬🇧 : “let’s have int'l agreement” #uyghurs #xinjiang #forcedorganharvesting
1369328320546934784,"“any establishment of an international criminal tribunal would require the approval of the un security council, of which china is a permanent member with veto power, making any hearing on the allegations of genocide in xinjiang unlikely.”🤬"
1369327584660443136,"this year’s skiing is over, i look forward to seeing you again at the end of the year.🏂 #中国 #新疆 #乌鲁木齐 #滑雪 #china #xinjiang #urumchi #snow #skiing #skiresort #appleiphone #photography #exercise "
1369324487380992001, i guess there are at least six people who liked this reply have no idea what #xinjiang look like nowadays. 🤦🏻
1369320731927080966," well if you’re chinese, a nice person and have a functioning moral compass, what do you think of the genocide currently taking place in xinjiang? i’d love to hear your opinion as someone who’s clearly more compassionate than we in the west 😃"
1369319132064256006,too many xinjiang tweets in one day 💆🏻‍♀️💆🏻‍♀️. 
1369317602619760643,this xinjiang as cnn said 👇? 
1369317339829780484, this xinjiang as cnn said 👇? 
1369317180500742150, lol you again 🤣 first hk “human right” expert now xinjiang expert 👍🤣🤣
1369316882629619712,"loverboy 88 cult, spread the word!!! yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and💅 hainan🍨in🎠da🌋 house 🤹 xinjiang👀in💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵"
1369316379770322945,so the west is decrying that the chinese gov't is genociding the uyghurs but when they are asked to come to the area and see for themselves what is happening in xinjiang their like nahhhhhhhhh maybe later.🤪
1369315312991047681," mep eroglu, it is beyond shadow of doubt that there have been genocide cases in xinjiang. the free 🌎 countries have to seriously consider taking pragmatic actions as diplomatic wording has been a paper tiger, equals to appeasement or even encouragement of evil acts de facto."
1369314379020255234,"why is alleging an engineered virus a big deal? 🤯 ""the chinese government has breached every single article of the un genocide convention in its treatment of uighurs in xinjiang, and bears responsibility for committing genocide."" ⁦⁩ "
1369309007870124035," so it begins. all kinds of reports or articles about xinjiang ‘genocide’. reading this article only having me feel one thing: it’s full of 💩! all the evidences they showed are so fragile. it can fit with any countries that having military force in other country. us, australia..."
1369303061370396675, our fight against islamic extremism in xinjiang has been very successful. the region is thriving and the people are happy. there have been no terrorist attacks since 2016 👍
1369301354431266822," so it's ""sad"" that the ""enterprises"" suffer 💴 from exposure of repression, forced labor, rape, organ harvesting, but no such concern from the ccp mfa for the residents of xinjiang who suffer under ccp. and then you bastards have the gall to speak of ""conscience"" and ""justice""?!?"
1369300043438710792,"soon after i've finished appending #xinjiang true story tweet in his, blocked me. what a coward who doesn't want his followers to see true side story of #uyghurs but he claims himself xinjiang expert. maybe you can test how fast he blocks you😂"
1369299399306776591,"rumors fly easily from these people's lips and have caused huge reputation damage ; economic losses to farmers in #xinjiang. people like adrian zenz don't care about #xinjiang people at all, they just turn everything they can use into political tools! 🔗 "
1369298730298601472,gorgeous! love xinjiang 😘
1369297747954786311,"china is going straight crazy rn. first covid then mass hacking in the election (multiple ppl convicted) pushing their agenda in the biden admin, trying to buy general electric from pelosi, murder of whistleblowers, genocide in xinjiang, hacking eu banks, murder of christians. 😬"
1369295601586831364, credible witnesses🤠 i wonder how many of the contributing experts visited xinjiang?
1369295026556084226," i believe in ""yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵"" supremacy"
1369294865138208769,"loverboy 88 cult, spread the word!!! yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵"
1369294092601942022, the china govt has refuted many lies about xinjiang. you can read it👇 with google translate 
1369293793703256065,the china govt has refuted many lies about xinjiang. you can read it👇 with google translate 
1369292346102267912," how can you explain that the population of uyghur in xinjiang increased during the past decades. if there was a genocide, their population should be decreasing drastically just like native americans in us or tasmania in australia🙂"
1369289098272251914,this one?😅 are you sure it's not the xinjiang actors database? 
1369288991422382087, this one?😅 are you sure it's not the xinjiang actors database? 
1369288015705567233," if there is genocide going on, you don't 👇kind of thing happening in xinjiang "
1369286856588812292,"let me get this straight: disney+ flagged the muppets for offensive “stereotypes” ...but gives “special thanks” to the xinjiang province of china, where millions of muslims are locked in concentration camps, at the end of mulan? 🤔"
1369285126211973122,"❗1/2 ""55 #chinesenewsagencies in #netherlands suspected of being manipulated by #china ;condemning #dutchparliament's ""#xinjiang #genocide"" motion"" #alldutchassociationofchineseassociations; #associationforthepromotionofchineseunificationinthenetherlands "
1369284849450835971,"👉 👈 rt new independent report claims ""clear and convincing"" evidence that china is committing genocide in xinjiang 👉 👈"
1369283972044324866," xinjiang was visited by un delegation, muslim countries delegation and world bank, bbc and vice.. eu and usa refused to come.. there are new invitations for un.. but western media ignores it.. wonder why? 🤔"
1369283271276826631,"🚨🚨 our report shows that when examining article ii of the 1948 genocide convention, it is abundantly clear china is committing genocide in xinjiang #uyghurgenocide"
1369281170106630144," ""in february 2020 the washington post reported that a large nike supplier factory, qingdao taekwang shoes co., had been employing uighurs from the xinjiang region of china. "" but hey, let's all work for nike if we profit from it!🤙"
1369280382735114245,"😳 ""the chinese government's alleged actions in xinjiang have violated every single provision in the united nations' genocide convention, according to an independent report by more than 50 global experts in human rights, war crimes and international law."""
1369278633576136707,"❗#newreport on #uyghurgenocide / #chinasgenocide in #xinjiang on #uyghurs ""you can see the full #report here:"" "
1369278621081337860,maybe it’s time to do something about this🤷‍♂️ new report claims evidence that china is committing genocide in xinjiang - cnn 
1369274597921677312,"if confirmed that china is committing genocide against muslim uighurs in xinjiang, of course british olympic teams should boycott the event!? as should any sponsors, how can anyone argue against a boycott? 🙄😭 wonder if ""non reaction"" has anything to do with the faith🤔?? "
1369274406912978947,"loverboy 88 cult, spread the word!!! yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵 "
1369273670980444164," a xinjiang local resident here. we've been leading a life of harmony, prosperity and stability for years. seeing is believing. xinjiang welcome people from all over the world. but please put down your prejudice first. as for the lying western media, i'm absolutely livid now.😡"
1369269903837003787,"👨🏻‍💻 live bet 🇨🇳 basketball, cba 🏀 xinjiang vs shenzhen 👉 xinjiang +6.5 handicap 📒 xinjiang could come back for a win! 🏁 #gamblingtwitter #bettingsports #freepicks #bettingtips "
1369264962405769230," tbt 🇺🇸🇬🇧🇦🇺 ; co care not about democracy in 🇭🇰, nor the welfare of uighurs in xinjiang! fact: not one single muslim country has condemned china, in fact, muslim countries have sent delegation to visit xinjiang. cut the bullshit warmongering whores 🖕🏽"
1369256986848727045,"chinese govt's actions in xinjiang violated every single provision in the united nations' genocide convention, says an independent report by more than 50 global experts in human rights, war crimes and international law. 🖕🏾 china. "
1369255908195336196,💯💯💯💯💯 with ⁦⁩. #uyghurs #xinjiang ⁦⁩ 
1369250173847756804,today the first independent legal analysis by an ngo on genocide allegations in #xinjiang was released. the report concludes that the #ccp’s actions violated every provision of the un genocide convention. the truth is soaking through! 🗣 #uyghurgenocide 
1369249961674702853, stoko yan! yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵
1369229194878652419,"while violating just one act in the genocide convention would constitute a finding of genocide, the chinese government has fulfilled all criteria with its actions in xinjiang: ✅✅✅✅✅ "
1369226054510862338,let's go 😸 someone @ him 🤣 #china #xinjiang #uyghur #cpc #adrianzenz 
1369225884041834496,"china rejects ! most recently, at a press conference on march 7, foreign minister wang yi said allegations of a genocide in xinjiang ""couldn't be more preposterous."" 😠 "
1369220077757759491, do you know where is xinjiang?🤓 
1369216228397436930, yeah we should consider china style building toilets by demolishing mos-ques of xinjiang👍👍
1369210226986024968, xinjiang people said: cursing others to die is a vicious act...😏
1369206870611689474," regardless of your misspelling, have you ever been in xinjiang? and you may show us how to eat a lock up.😂"
1369204399197757442, the best way to scam money from people who have absolutely no knowledge of xinjiang china.🤷🏻‍♂️ your platform is just a site for scammers to scam innocent people’s money. shame 
1369203608235958272,"so they're not actually ""being forced to confront the horrors unfolding in xinjiang"", are they? instead, they keep on profiting from such horrors? back with apartheid south africa, it was a combination of official sanctions, boycotts, ; pressures on companies to disinvest. 💡"
1369199556844421122,✨yingkou in da house✨ ✨qinhuangdao in da house✨ ✨japan in da house✨ ✨and hainan in da house✨ ✨xinjiang in da house✨ ✨zhejiang wenzhou in da house✨ ✨we got chongqing in da house✨ ✨and china in da house✨ 
1369188180142911489, where is xinjiang？🤪 
1369183727994114050, yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵 
1369181112757612547," 😂 craziest apologetic attempt for foreign tyrannies i've seen. quite arrogant. i'm of one of the countries affected by iran nazi regime and we're dying by 1000s or millions in totality from iran to lebanon. ask chinese hk, xinjiang and taiwan about their oppression. don't assum"
1369180701510103042,does your mind ever just goes yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵
1369179817883529217," wow, that why china gov support myanmar's janta. crystal clear. i think will say ""worry"" and ""condemn"". and also tell like that ""the world is watching"". by the way, china gov officers will say our internal affair. 😂 #milkteaalliance #xinjiang"
1369178203550408706," years before, you said the same thing to tibet, now it turns to xinjiang. 😇"
1369166619788775426,"they said there’s a new report about #xinjiang, so then i had a glance... pffff, look what i found 🤣. use ’s report as a source? is there any credibility on this report? and even made a propaganda for this. what a good journalism. #uyghurs "
1369164376167571456, some companies and citizens in xinjiang r going to file law suit against adrian zenz. this is long overdue! thank u for always voicing out for the truth jerry ❤️ 
1369152466353233922,"spectacular winter scenes in spring ❄️🌸 rime-covered trees were seen in urumqi, northwest china's xinjiang uygur autonomous region on monday. "
1369151830534483969," that chinese lackey zakaria is on ccp payrolls! let him go on an all expenses paid trip 2 xinjiang;join his umma brethren there2experience d guilty pleasures of life in 'fully free' china😆 he's likely 2 come back without a kidney as part of their organ harvest drive, if at all"
1369139734266707968,"📣 new podcast! ""china's war of words with australia over human rights records"" on #agchatoz #ausag #australia #china #chinahumanrights #humanrights #humanrightswatch #uighur #uighurs #un #unwatch #xinjiang "
1369136774451064832, all hail linmo our cult leader. yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚 zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵
1369135482492178433,another lss of the day hngg yingkou💜in🐓da💫house 🍇qinhuangdao✨in👺da🐹house🤖 japan🚗in💘da🐷house🍍and 💅 hainan🍨in🎠da🌋 house 🤹 xinjiang 👀 in 💤 da🖤house💚zhejiang❄️wenzhou🦏in✈️da💫 house👼we🥋got🔴chongqing🐠in 🍤da🌎house🐆and🐢china🌪️in🌸da🥞house👵
1369103966953410562,"🚨 uyghur women march in i̇stanbul against china camps several hundred muslim uyghur women in turkey staged an international women’s day march along the bosporus on monday demanding the closure of mass incarceration camps in china’s xinjiang region, age... "
1369098443721822214,#xinjiang girl driving a tractor👧 
1369097604298985474, bbc should be fined for broadcasting untrust news about china xinjiang.🙃
1369069764568444932, it's time for someone also complain bbc on xinjiang untruth news too. let's game it start. 😄😄
1369069149410848768, it's time for someone also complain bbc on xinjiang untruth news too. let's game it start. 😄
1369049282154799104,"hmm, the prc🇨🇳 has done the first right thing in their politics for all existence of the prc has recognized homosexuality as the mental disorder, but the persecutions of the uyghurs in xinjiang will never be forgotten and will be investigated, xi jinping should remember this😘😊"
1369045597169319949," all the while, nothing, nobody says squat, all western msm silent, all they wanna talk abt is ridiculing china on xinjiang genocide, mass rape etc without any evidence whatsoever. enough is enough!!! 😡😡 it's time that ppl stood up to this 💩 propaganda ; double standards✊🇵🇸🇵🇸"
1369026059241353217,wars bring more wars !!! #peace is the only way. 🙏 #yemen #syria #kashmir #myanmar #drcongo #nigeria #somalia #xinjiang #rohingyas
1369015316357935105," nato vs. bric cold war status: 🇧🇷 - lula freed, more popular than bolsonaro 🇷🇺 - crimea ✅ belarus ✅ navalny? 🇮🇳 - unprecedented social unrest due to modi's neoliberal economic reform 🇨🇳 - decisive victories against separatism in hk and xinjiang 🇿🇦 - strong bri member"
1369000305099161601,"western countries lied on #iraq with lies of wmd, how many people died, suffering, destructions ; broken families! whole world is watch you #america, #canada, #uk ; #australia!😡🤬#icc ""xinjiang genocide"" claim a thorough lie via "
1368995759278948355,—really want to tag a number of people and chinese dissidents (👀) but i’m trying to be nicer on twitter. peek trump shutting down any conversations on hong kong and xinjiang too. so awful. so much damage done.
1368989323966771201," might want to look at what’s happening in xinjiang, tibet, and hong kong before you start calling others fascists and nazis. 🤔🤔🤔"
1368982200436326404,the biden administration was quick to endorse a trump administration determination that china has committed genocide in xinjiang. #uyghurwomenneedhelp 💫
1368981511660335113,"🛑 stop forced sterilisation ; contraception of uyghur ; kazakh women in xinjiang - reproductive freedom worldwide ♥️ reunite separated families 📣raise uyghur ; kazakh women’s voices ✊solidarity with #hongkong uyghur, myanmar and all women fighting for freedom on #iwd2021 "
1368981466042920960,🧠: yingkou in da house qinhuangdao in da house japan in da house and hainan in da house xinjiang in da house zhejiang wenzhou in da house we got chongqing in da house and china in da houseee
1368980299690897408, what is a low caste in india? what right do you have to say about xinjiang?😂😂
1368969772696764421,"amina yusup, the leader of a dance troupe in kashgar, dances at the rehearsal room of a dance troupe in nw china's #xinjiang uygur autonomous region. she is also an active advocator of traditional dance, hoping to innovate the folk dance. 💃#chinastory #chinaculture "
1368969303450587141," let's me make something clear here 🇺🇸 have nothing to do with my opinion. in fact, i am not a big fan of us interventionist approach all over the 🌏. neither i am of 🇨🇳 colonialism on #tibet or the control on #turkestan or #xinjiang over its citizens just b/c they're#muslims"
1368965402936537089, “#uyghurforcedlaborpreventionact🇺🇸 has to be passed” “as current measures don’t address #supplychains” - dr． 🗣 how can #un/ #humanrights mechs be valid to china? #uyghurs #xinjiang #nankaireport #romestatute
1368964375847997443, “a core aspect of an unholy triangle” ☑ #labortransfer ☑ #birthprevention ☑ #internment “of social ; cultural re-engineering” china’s population-altering strategy : pursues assimilating #uyghurs w/ dr． #xinjiang #nankaireport
1368953321067839493,🛑 stop forced sterilisation ; contraception of uyghur ; kazakh women in xinjiang - reproductive freedom worldwide ♥️ reunite separated families 📣raise uyghur ; kazakh women’s voices #uyghurgenocide #iwd2021
1368941391791882245, xin jinping and ccp now done what adolf hitler and nazi did in poland in xinjiang now. uighur like jews are extinct by ccp. please reunite the west countries blame and punish ccp to save uighur life. thank you.🙏
